Time(in Hours),Bus1,Bus2,Bus3,Bus4,Bus5,Bus6,Bus7,Bus8,Bus9,Bus10,Bus11,Bus12,Bus13,Bus14,Bus15,Bus16,Bus17,Bus18,Bus19,Bus20,Bus21,Bus22,Bus23,Bus24,Bus25,Bus26,Bus27,Bus28,Bus29,Bus30,Bus31,Bus32,Bus33,Bus34,Bus35,Bus36,Bus37,Bus38,Bus39,Bus40,Bus41,Bus42,Bus43,Bus44,Bus45,Bus46,Bus47,Bus48,Bus49,Bus50,Bus51,Bus52,Bus53,Bus54,Bus55,Bus56,Bus57,Bus58,Bus59,Bus60,Bus61,Bus62,Bus63,Bus64,Bus65,Bus66,Bus67,Bus68,Bus69,Bus70,Bus71,Bus72,Bus73,Bus74,Bus75,Bus76,Bus77,Bus78,Bus79,Bus80,Bus81,Bus82,Bus83,Bus84,Bus85,Bus86,Bus87,Bus88,Bus89,Bus90,Bus91,Bus92,Bus93,Bus94,Bus95,Bus96,Bus97,Bus98,Bus99,Bus100,Bus101,Bus102,Bus103,Bus104,Bus105,Bus106,Bus107,Bus108,Bus109,Bus110,Bus111,Bus112,Bus113,Bus114,Bus115,Bus116,Bus117,Bus118
0.0,1.0350633216217384,1.035098271283038,1.035225606636733,1.0394893831330694,1.037681340208728,1.03735484784922,1.0366198556508248,1.0224046274233705,1.045684372326377,1.0317595802636534,1.0352979532796724,1.037110831437135,1.0331271286756223,1.037362176817229,1.0395948710508303,1.0385251376014104,1.049470131654737,1.040015328515775,1.0397732769520789,1.041700301303509,1.0445242994686006,1.0481191080832608,1.0530136409808624,1.0487142368825546,1.0572436713242654,1.0173223879407534,1.0442033081796034,1.0421171209231768,1.040321349402559,1.025695836469184,1.0411854703576646,1.0431720765507564,1.047067547311516,1.057720512195359,1.0546601850881814,1.054289699319477,1.0599999823691657,1.0161322093152423,1.04423779857996,1.0374458345590045,1.0342421055735438,1.0375007872549782,1.0585278936103046,1.0599999475187594,1.0506710337896576,1.0415185194220304,1.0455718599579336,1.0517285296627263,1.0472610444539816,1.0433316208928969,1.037912321683981,1.0357018851971591,1.0356892721712627,1.0380956429500485,1.037848119462108,1.0378863639141922,1.0402749614460596,1.0373041896302235,1.0428536803385802,1.0418793624480185,1.043548620642496,1.0439340042312506,1.0137476421412503,1.0195712374363382,1.0099617686526634,1.054294034388996,1.0471213988762702,1.0082277500427606,1.0556745187393977,1.0449496325260768,1.045557455139051,1.0458983535935342,1.0447397764386555,1.0405931161609747,1.0408528237373416,1.036995061023906,1.0472898710180767,1.0465942823577687,1.0498681946651203,1.051980949572909,1.0038456338533799,1.0585621143110766,1.0599999868652796,1.0565959865931256,1.0554568447679058,1.0507316722609248,1.0475331423634295,1.0530662982934669,1.059828503912046,1.0523549170756992,1.0531821722810697,1.0552871297484,1.0530159525270575,1.0514579769961354,1.0492672519074007,1.0527784907681497,1.0515593104846312,1.0488304444862657,1.0497286392282688,1.0512150783310545,1.0517968635482626,1.0546013640532463,1.046937935891973,1.0430491832580633,1.0440298956296497,1.0412387993456063,1.0376380766031315,1.0428541578222272,1.0421806172142223,1.0405537545663022,1.043164060680015,1.0353879960288086,1.0437062487034756,1.0414810690518534,1.0413128103036444,1.0079473612297116,1.0318433699655016,1.03269750137826
1.0,1.033449927738639,1.0336884127382375,1.0335863669185712,1.0373813158331036,1.0354290483781725,1.0355186549622553,1.0348858976459678,1.019570244572627,1.042280516247044,1.0275350760752289,1.0339282521083977,1.0354392129742707,1.0329700455412854,1.0364230513095247,1.039149387116723,1.0372120298305316,1.0481303573309797,1.0390191804701658,1.0392080228547704,1.0415515178788193,1.0442363900611455,1.0474579060405977,1.0509434471819206,1.046498600525527,1.0539338858522334,1.0141577585293187,1.0426104243574394,1.0409573233124627,1.0394404839311016,1.0240082636913674,1.0401650985207749,1.0418286995214303,1.0472487283599157,1.057879441033262,1.0550072727329203,1.0546570892104477,1.0599999158663462,1.015358682668365,1.0452627401470906,1.038762932553405,1.0360795890652792,1.0379493977640748,1.0589503071744049,1.0599998665138857,1.050283774460589,1.0394723563630295,1.043704941679405,1.0496135632370105,1.0449716933154065,1.041847835102384,1.036857022972995,1.0348178709403655,1.034632690855868,1.036480893856845,1.0362458002886004,1.036297655825676,1.0388534428577856,1.0362906045775226,1.0405768245942852,1.039244295311346,1.0406675620137718,1.0411392372439903,1.0114618353876976,1.0170604900088887,1.007404634094639,1.0514926402669935,1.0450425112225645,1.0055773492902287,1.052945085953232,1.0431760706763722,1.0437695244367464,1.0439990148485347,1.0429612402713375,1.0393046157918489,1.0396574405420624,1.0363193028437583,1.0462634475974493,1.0457270759226864,1.0488713714137663,1.0501345293680244,1.0015225881830487,1.0584300477346682,1.0599999464831769,1.056442669316527,1.0550888053260563,1.0511671051632143,1.046989725928791,1.0519080749897587,1.057508199057366,1.0508062663959508,1.0515919591834928,1.0540127010677558,1.0523452410071616,1.051146958315177,1.0495781196757639,1.0525926128153236,1.0506832342370993,1.0474525122587914,1.0483039277331128,1.0497150169261396,1.0508695813536195,1.0534752406148167,1.0459627337506847,1.042397325021859,1.0437340830013428,1.0410518488897802,1.037293413392852,1.0428612291730068,1.0422876396624143,1.040826429882629,1.0428322956507914,1.0363619759993563,1.0423251457523584,1.0402208412140321,1.0400462727103634,1.005215653429031,1.0309958145290818,1.0318617741178127
2.0,1.032761202323492,1.0330645239791745,1.0329198880293438,1.036450940565595,1.0344216378893882,1.0347018559483097,1.0341154776489916,1.0182523057138757,1.04071829536877,1.0256339745142322,1.0333503980788932,1.0346941375850052,1.0331688957751703,1.035850599170737,1.03896900357196,1.0366149932411386,1.0474760323516807,1.0384549715174205,1.0389594678658416,1.0415414856944452,1.0442159561751427,1.0472715314152712,1.0499483675558108,1.0454748099847895,1.0524528534844357,1.0125219717949072,1.0417195368830943,1.0402923505373223,1.0389315986648475,1.0231745113895372,1.0396182903866302,1.0410116723475922,1.0473416733557603,1.057955300286989,1.0551942055922954,1.0548334176135001,1.0599998881042567,1.0149899809326886,1.0457295133660853,1.0392902925364973,1.0365471647842117,1.0380725059829623,1.0591502867733233,1.059999868423449,1.0499884039343768,1.0385575039055757,1.0428825647010587,1.0487375575889393,1.0439852487909296,1.040943730337688,1.036364660607625,1.0344023106389746,1.034150813403927,1.0355402154334634,1.0353022214202734,1.0353685407792095,1.0380191181510858,1.0357961613590088,1.039251082403689,1.0380033402711444,1.0393240523558498,1.0398914847580494,1.0102196612139394,1.0158219128350667,1.00626583042454,1.0503270705696601,1.0443282977365642,1.004430513467077,1.051775255783873,1.0424404159116845,1.043016439172896,1.0431391228429912,1.042212657226504,1.0388395846064213,1.039305631374285,1.0362932146297872,1.0458428076776238,1.0453882006952502,1.0484885205537484,1.0494015678819892,1.0005473345001448,1.058364624264929,1.0599999347847966,1.056406182294083,1.054932529716266,1.0510294131423177,1.0467612813090885,1.0513944316374333,1.056459622038206,1.0499784731442656,1.050802401402368,1.0534478797092448,1.052063771252192,1.0509958870116585,1.0494650027919934,1.052451614728471,1.0503087160943325,1.0471141170018925,1.0477299231091644,1.0491430891214613,1.0505059469148352,1.05300052601179,1.0457097430063005,1.042201025052453,1.0437730528306381,1.0411581048202703,1.0374256080889614,1.0431267395276709,1.0426377436039242,1.041351665463996,1.0430577335802442,1.0374016149615195,1.0416051257390537,1.0394594778783792,1.0392851553718756,1.0040331367431643,1.0304569054954729,1.0317623101830316
3.0,1.032743772443383,1.0330527814531347,1.032935871481058,1.036439403856944,1.034415224169755,1.034695664198845,1.0341118579611206,1.0182628696579605,1.0407225907295596,1.0256273623993213,1.0333243759120279,1.034701102176487,1.0330447570161223,1.0358651709118256,1.0389516193636654,1.0366141410811442,1.0474946921418677,1.0385437072246677,1.0389675302082981,1.0415343238992736,1.044214484715127,1.0472430427297674,1.0499501459663494,1.045457699320192,1.0524406576757972,1.012602235009075,1.0418377737033413,1.0403519150602707,1.0389669165270072,1.0231927262587115,1.03965092682817,1.041086103802154,1.0473129338931508,1.0579662767539166,1.0552376065050004,1.054894477540884,1.059999874912043,1.01495682400814,1.0457005392890817,1.0392014054298788,1.0364567940121618,1.0378852265987655,1.0591418645297996,1.0599998788018954,1.050032272330894,1.0380881508122006,1.0424855246413502,1.0483539627445635,1.0435984263250702,1.0406140914816409,1.0359887955108353,1.0340288135359696,1.033804170659015,1.0352897581221685,1.035025627131606,1.0351001817339032,1.0377448816690917,1.0354386165614746,1.0389252558126716,1.037646132871953,1.038977952689244,1.0395277260088516,1.0099232942170404,1.0155251586134513,1.0060212733556075,1.04999307775185,1.0439071743032604,1.004217272619181,1.0516047675288327,1.0423330092285132,1.0429219782787387,1.0431185991910703,1.0421166462186187,1.0387174811137443,1.039207790272423,1.0361431114565192,1.045766310270905,1.0453023743623095,1.0484071015587184,1.0493557932853552,1.0003976287935732,1.0583174506485937,1.0599999321405071,1.056517163157418,1.055075878302356,1.0512464499256136,1.0470201547203066,1.0516020069823528,1.056739551402196,1.0505045463559584,1.0512018076336456,1.0536495534272579,1.05219215740686,1.0510405163890832,1.0495019762834727,1.052435399354437,1.050273432005557,1.0470482029082278,1.0478316887025612,1.0492069471135288,1.050612830886231,1.0531742848037497,1.0457160535725054,1.042216247124038,1.0437554735896615,1.0411337926942021,1.037380607084437,1.0430732859984884,1.0425626987990282,1.0412390478073366,1.0429629651264836,1.0372094156316929,1.0416396595322432,1.0395438560237849,1.0393721331908243,1.0038090643826094,1.030787622703539,1.0316600480691804
4.0,1.0328969558974077,1.033227076359366,1.0330688265764585,1.0366503903226976,1.03463377169769,1.0348796479883773,1.034295005441834,1.018519840025504,1.0410307680624664,1.026007129383688,1.0335253613353639,1.0348718080889112,1.0332625016451131,1.0359529724148502,1.0389798204191478,1.036787422947974,1.047600375724712,1.0385945239159253,1.0389955376175368,1.0415962362736335,1.0442834002727202,1.0473722017560032,1.0501401042082563,1.045654673625332,1.0527300493454976,1.012874983772731,1.0419470429116482,1.040460837696508,1.039099833453626,1.0233432541499228,1.0397833715184825,1.0411948477847328,1.0472864530183617,1.0579522152103362,1.0551428558908575,1.054802536857839,1.059999889398627,1.0150497633873161,1.045651369565904,1.0391929220913574,1.0363949708926548,1.037981839622976,1.0591616787769236,1.0599998653589804,1.050121599020552,1.0386419287105995,1.042974144008344,1.048819087991234,1.0440804679881728,1.0409838283118356,1.0363446872340474,1.034356108071521,1.034022548854788,1.0356181987076616,1.0353595115571437,1.0354371026450067,1.0380650919044405,1.0358020798907923,1.0392998487083684,1.038046623606902,1.0394029187080451,1.0399364203656216,1.0102759728295487,1.015891323025592,1.0063590745973294,1.0504314695603876,1.0443712204099151,1.0045180317620412,1.0518620114621708,1.0425395022582644,1.0431224949171718,1.0432929477004331,1.0423161340097833,1.0389005232744413,1.0393356519561414,1.036288932056667,1.045792590816092,1.0453187440220901,1.04844839278556,1.0494275337002743,1.0006133625114326,1.0583002956627068,1.059999934842515,1.0565218908442484,1.055117883198657,1.05115889628062,1.0469710105705807,1.0516999766828048,1.0568284850497014,1.050416406815626,1.0511747463267171,1.0537172899819238,1.052211032519643,1.0510546024499863,1.04943658434841,1.052410222459414,1.05030543269722,1.0469682723138194,1.047859163429528,1.049282050487283,1.0506990393878388,1.053241180960595,1.045806486947432,1.0422433398946134,1.04377454131801,1.041168040143316,1.0373081887129534,1.043139735890381,1.0426529130405395,1.0414020408190625,1.0431402966712815,1.0374176247717093,1.0417479671695955,1.0396564775046426,1.0394874247951107,1.0041212028436928,1.0307416748496006,1.0317661804190814
5.0,1.0349200228428634,1.035257821378061,1.0351681379771334,1.0390878085503226,1.037196482651015,1.0370261190647,1.0363167805928752,1.0216087935919942,1.0445232181351385,1.030015739490143,1.0355963018925591,1.0369758125561548,1.0346005215707168,1.037515301310148,1.0397324313868677,1.0381206210325904,1.0493030561976597,1.0402357498612906,1.0400280027500794,1.0426583193631305,1.0454510407119384,1.0487748770318583,1.0522812506920802,1.0477084974095248,1.0556532032543073,1.0164879535488744,1.0440161227310534,1.042248607201389,1.040838506554334,1.025357808096427,1.0415403114105513,1.04306535338616,1.0471466294927074,1.0576892483503282,1.054818745783884,1.054488857733467,1.0599999879058741,1.0158633950274774,1.0453963587293975,1.0389473918431424,1.0358724378883586,1.0379735582943568,1.0581902341370417,1.0599999815284433,1.0508357177049752,1.0400348604170258,1.044528771293013,1.0504030943359994,1.0457969152169433,1.0423719019068236,1.036875819793408,1.0345162553443574,1.0346271599172854,1.037194081240097,1.0368853415424768,1.0369848912996862,1.0394835308665418,1.03665080127228,1.041145044606604,1.0398647210646892,1.0415047956981702,1.041925767619682,1.0121049450248925,1.0178136545584346,1.0082956293801881,1.052515134981289,1.046095347245169,1.0064820248751993,1.0536649767162416,1.0435843093828805,1.0442447739610012,1.044858334457881,1.0434272337420814,1.0398585587250069,1.0401838232734841,1.0368716683789791,1.046214696013809,1.0454093576817285,1.0484992818222185,1.050572781521428,1.0022462678006017,1.0582149191143289,1.0599999925276031,1.0567650256319292,1.055558153581538,1.0512952810111267,1.047644686756757,1.0521830348228336,1.0588165369208602,1.0522947590599043,1.0529166131412944,1.0551369362467384,1.0530691627937416,1.0515246200629162,1.0494413916183791,1.0524102639905744,1.0505753088723009,1.0475972931645086,1.0490065130123796,1.0504437748508622,1.0518691393022284,1.0545587341192055,1.0466298531670624,1.0427377826928672,1.0436959228876261,1.040547149433686,1.0371865877171609,1.043141893485411,1.0426894323028182,1.0416514464132391,1.0437389087609632,1.0373759425235873,1.0435866269016827,1.0412225963202775,1.0410282809663993,1.0061788066687416,1.0328123007049999,1.0324244072781297
6.0,1.0373108938109632,1.0375584857041016,1.037680484869694,1.042234274993541,1.040516192927198,1.039760854038193,1.0388862601652977,1.0256665379260534,1.0492757227676484,1.0357497917069447,1.0379997866441522,1.0395680548561768,1.036006950068192,1.0395140035373422,1.0411872259738,1.039925190479744,1.0515302232770727,1.0419853244759618,1.0414042701010064,1.0437210513926913,1.0466853591464589,1.050431044540689,1.0552799915084283,1.0507494723354096,1.0598633921860257,1.0211879051810375,1.046634900791145,1.0442966345306373,1.0427421612808703,1.0279650356798469,1.0436046450434258,1.0454386353404623,1.0472261020618163,1.057359246829257,1.0542149705834605,1.0539028657297032,1.0599999712519645,1.0170536550607776,1.0446746302950962,1.0381132800562094,1.0347191119800592,1.0379850497074945,1.057134387041468,1.05999991616611,1.051868469866422,1.0429317748210725,1.0474565887186045,1.0535483502495693,1.0491663985007862,1.0451207053582587,1.038468151017314,1.0356339693064758,1.0360243547191996,1.0399871714573143,1.0396202386356097,1.0397393526910323,1.0421119628243667,1.0385299540107558,1.04472118378038,1.0434684101382907,1.045483481674958,1.0457133327865067,1.0155885329966794,1.021442683908187,1.0118791425055098,1.0564401407580297,1.0493900997064605,1.0101159650311442,1.0574974558936625,1.0461987207262033,1.0468676117740099,1.0476144540787464,1.0460292846776686,1.042134134715364,1.0424048448022118,1.0386804084828165,1.0485019317210156,1.0472642367702247,1.0502724445500773,1.053346565126677,1.005504045476152,1.0584945164210389,1.059999969766265,1.0567004957636332,1.0556156779989931,1.0515441875328786,1.049881543317522,1.0519708411415687,1.059999909122059,1.053074902333817,1.0538686681464429,1.056025411942659,1.0536873705869487,1.0520917725283425,1.049529283378268,1.052819839459843,1.0518347267981771,1.0490831141949848,1.051019286893289,1.0523379847944394,1.05288894245159,1.0554530372274538,1.0479989409557053,1.04365523037521,1.0438690955987802,1.0401679617412665,1.0371326905084592,1.043234000192413,1.0427646570051858,1.041905988615516,1.0446263129298359,1.0371123776302795,1.0458539234892577,1.0432720428241324,1.0430567289274826,1.0098810466616368,1.0348021605539388,1.0343227838532345
7.0,1.0378945299563316,1.0380214171450708,1.0381938360185397,1.0437148938575431,1.0421384390042452,1.0409306572607129,1.039916371691774,1.0280273666025996,1.0521720403091912,1.0394659108381938,1.038676174336012,1.0404530610820752,1.0361215044315186,1.0400388209135314,1.041436054063637,1.0405328922101298,1.052237970328998,1.0421525824785425,1.0414320830999557,1.0426946271037323,1.0454579752975175,1.049496605448207,1.0552643512025868,1.051108629696632,1.0599992093402468,1.0240236915292054,1.0463757807638543,1.0436773836144142,1.042196545175048,1.0292528699713956,1.043405483279661,1.045285175199328,1.0471166894380568,1.0571773324079563,1.0538052980955595,1.053448163302369,1.0599999440523462,1.0178026101699171,1.0439691140209564,1.0376787641311203,1.0341803566130783,1.0385050914709228,1.0567407570631575,1.0599997016341771,1.0521898364320406,1.0455215357010155,1.049731024839501,1.0560968837055997,1.0521165132643715,1.0474814271691175,1.040457738971434,1.0374390785047278,1.0378774260953458,1.042191853947046,1.0418234103969641,1.0419359430344053,1.044083787186561,1.040485156528061,1.048058208828958,1.0469910592349783,1.0491492939604696,1.0492951291806094,1.0187741558169017,1.0247284933829608,1.014963858334647,1.0597549362830683,1.0525039677324044,1.0132551802123173,1.0599999255825603,1.0477251412282138,1.0482511821809128,1.0483635874868689,1.047394231248201,1.0432957475509934,1.043418925206884,1.04001867313936,1.0507824208382155,1.0494471841294108,1.0525065029459952,1.0561061400808607,1.0084498353955151,1.0589409235353966,1.0599999099222945,1.0563512492215268,1.0554357918771318,1.051950810285286,1.0523588272187123,1.0515773764182577,1.059999887519175,1.0522387868792002,1.0535253617860536,1.0565418865838287,1.054130219854615,1.0528291549704172,1.0500605425869307,1.0536948630988008,1.05352697499114,1.0511807869799268,1.0527204987603584,1.0539906623131927,1.0534385864203408,1.0559093551451169,1.0493946149185303,1.0448514865503924,1.0447999753839474,1.0409556679860152,1.0380679303088076,1.0439435595212119,1.043415656092899,1.0426091001606144,1.0456701309452667,1.0374462616533078,1.0464014426682446,1.042926751763055,1.0426912719213997,1.0131564535844355,1.0344217543185088,1.0351776572152822
8.0,1.0395659965065327,1.039249566309981,1.039481399542375,1.0465379131648578,1.045123839620123,1.04327244440037,1.0420607288832482,1.032055009298268,1.0568690970166346,1.045153686609052,1.0402160748453178,1.0423746119653117,1.037376938177024,1.0417351883057202,1.0428129189597015,1.0421196649045446,1.0539529505829617,1.0434792481037705,1.0426202950877264,1.041644023820363,1.04387832248052,1.0483266151183663,1.0551112115458154,1.0510911214224172,1.059999628455539,1.027020582782533,1.046470709608114,1.0435381387433367,1.042019117719872,1.0312366386808418,1.0438361059308814,1.0455977979756872,1.047453592771678,1.056978645813273,1.0533833361262925,1.0529766896341544,1.059999941733502,1.0182524996642062,1.0433493783706702,1.0380126183569032,1.0343153268639105,1.0387206990854247,1.0555960820175005,1.0583779053110172,1.0505978830485527,1.0464886466540828,1.0492344490843546,1.0559464946770731,1.0525188330220858,1.0471944865367815,1.039529150214359,1.0362791503132307,1.0368027804176947,1.0415138629160396,1.0411633627924601,1.0411643822260435,1.0429344791175308,1.0395490707681194,1.0485487009368855,1.04694455351935,1.0493156741817158,1.0492046420201953,1.0190561958684052,1.024998686939539,1.015369624111018,1.0599998244337074,1.0524001156227276,1.0137480193761417,1.0599998534697967,1.0470795540149185,1.0476240040156413,1.0478812808708666,1.046758568580556,1.0418642824424804,1.0416961359730117,1.0395579495390395,1.0520792694499015,1.0505809997588957,1.0537422936535321,1.0581477972334754,1.0094971756944817,1.0592455386771653,1.059999972705162,1.0565334723869548,1.0563618922952864,1.0534484919536404,1.0552769314605828,1.0515642689204683,1.0599999224311036,1.051357596104257,1.0531006151746425,1.0568428906628407,1.0542184431760464,1.0534223721449172,1.0505213681751169,1.0542709168817064,1.0546888862869936,1.0527891776469198,1.054114755923941,1.0555069918010993,1.053227186554097,1.055902657156673,1.0506678289181657,1.0459529890658874,1.0455306326378544,1.0414999429283023,1.0388574249852809,1.0444825801843856,1.043910290463264,1.04308788672495,1.046468224939003,1.0376955145186646,1.0480033712527073,1.0429488298379228,1.0426843638734211,1.0136176304211333,1.0350463652687938,1.033451324527379
9.0,1.038120294759029,1.0385024235189853,1.0380618070157686,1.048258636233812,1.046886410903297,1.0445966525023678,1.0431735770386574,1.0347111881311044,1.0599970462203883,1.0491309037811538,1.0405436189015824,1.0431200766980848,1.0375291456317521,1.0424258380284397,1.0436223781414145,1.0428968334003592,1.0548599874718094,1.0441921115248212,1.043152647201525,1.0396076669226615,1.0411676308688338,1.0463087786613836,1.0546413894749334,1.0507684963203778,1.0599999959898965,1.026877055053154,1.046297169717221,1.0427549478795157,1.0412410190235726,1.0320656584625694,1.0437328323815696,1.0455369912394625,1.0479376050477707,1.0569086851691805,1.0531623806673822,1.0527397361023636,1.0599999982414199,1.0184148365466983,1.0422506366214206,1.0381751977298805,1.0343715628454606,1.0390593264028,1.0549382179285514,1.0569573652155893,1.049061190705318,1.0458563712982125,1.0479167189670955,1.0547764365002166,1.052442812664028,1.0463559968695817,1.038759689846105,1.0354238360935113,1.0358569924380052,1.0407758052855756,1.040327713070405,1.040028966651274,1.0410865944945407,1.038537994298435,1.049177610299133,1.0475217709588778,1.0499106907393023,1.0495792741627303,1.0195696183918646,1.025552271955722,1.0159426630220703,1.0599999968596665,1.052361789649168,1.0145967721973574,1.059999997482122,1.0465776204591273,1.0470998474240667,1.0473806216770456,1.0462090432224977,1.0371473107864766,1.0375248340295729,1.0362917027089888,1.053275339665587,1.0518902724858685,1.0551817080745285,1.0599898470369238,1.0106962989153583,1.059182222965541,1.0599999913759532,1.0572671893559047,1.0583967507997187,1.055368675048321,1.0573955682807967,1.0523453104135398,1.059999998373233,1.050853396051575,1.0526887959249531,1.055717871706043,1.053161730229155,1.0534324866223543,1.0505881242453845,1.0546640320969611,1.0557747462538367,1.054207120555967,1.0553691271108983,1.0567184907764853,1.0520869736358647,1.0545715654821801,1.0516769508173258,1.046894574597044,1.0463726712540602,1.0423572073980762,1.0396335863308215,1.0449001637158168,1.0441761351497518,1.043255818865907,1.0469232913266047,1.0375943952416924,1.0488944955058106,1.0428376580986678,1.0425625902965494,1.0145706308838562,1.0351226710228547,1.0287632157893924
